td_or_asd,FSR,TDNorm_avg_PE,overall_avg_PE,TDnorm_concept_learning,overall_concept_learning,free_response_TDprof_norm,FSR_scaled,TDNorm_avg_PE_scaled,overall_avg_PE_scaled,personality_inference_mentioned,personality_inference_positive,personality_inference_negative,personality_inference_neutral,sweets_mentioned,sweets_positive,sweets_negative,sweets_neutral,Fruits_and_vegetables_mentioned,Fruits_and_vegetables_positive,Fruits_and_vegetables_negative,Fruits_and_vegetables_neutral,healthy_savory_food_mentioned,healthy_savory_food_positive,healthy_savory_food_negative,healthy_savory_food_neutral,food_mentioned,food_positive,food_negative,food_neutral,cosmetics_mentioned,cosmetics_positive,cosmetics_negative,cosmetics_neutral,fashion_mentioned,fashion_positive,fashion_negative,fashion_neutral,toys_gadgets_and_games_mentioned,toys_gadgets_and_games_positive,toys_gadgets_and_games_negative,toys_gadgets_and_games_neutral,sports_mentioned,sports_positive,sports_negative,sports_neutral,music_mentioned,music_positive,music_negative,music_neutral,arts_and_crafts_mentioned,arts_and_crafts_positive,arts_and_crafts_negative,arts_and_crafts_neutral,word_count,sentence_count,char_count,avg_word_length,avg_sentence_length,shortness_score,lexical_diversity,sentiment_polarity,sentiment_subjectivity,positive_word_count,negative_word_count,positive_word_ratio,negative_word_ratio,flesch_reading_ease,flesch_kincaid_grade
1,58.0,4.55,5.67222222222222,0.0378057409083688,-0.0468796927440591,They like bacon and baseball,1.4447099628274984,-0.8516679070375145,-0.7070187177755017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,28.0,4.8,5.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.2,0.0,83.32000000000004,2.879999999999999
0,10.0,7.58333333333333,6.60555555555556,-0.195788034191945,0.100553932080461,"Harper kind of likes the same foods and stuff that I like. 
I was not sure how to answer this, so I just rated how I like stuff",-1.2035050865701782,1.5308516067328015,0.2068629247490418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,2.0,127.0,3.3,15.0,0.03225806451612903,0.8,0.11666666666666665,0.637962962962963,3.0,1.0,0.1,0.03333333333333333,98.96071428571429,2.934285714285714
1,42.0,4.86666666666667,5.81666666666667,0.0941136573628738,-0.0279615601784438,Rowan is an unusual boy.,0.5619716130282728,-0.6029433424131381,-0.5655846540514606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,24.0,3.3333333333333335,6.0,0.14285714285714285,1.0,0.2,1.0,0.0,0.0,0.0,0.0,49.48000000000002,7.600000000000001
1,32.0,4.73333333333333,5.5,0.0608173406646009,-0.0871950877976377,"They like strawberries, they like some sparts and don't like chocolate for some reason, I hope this is not messing with me, like nobody does not like chocolate, this in like 1 in 10000 chance!!!!!!!!!!


",0.010260144403756883,-0.7076694748865638,-0.8756516399080032,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,2.0,204.0,3.34,25.0,0.0196078431372549,0.54,0.0,0.0,6.0,2.0,0.12,0.04,67.37285714285714,12.55714285714286
1,54.0,4.15,5.06111111111111,0.155166152146846,0.0752769035122256,he likes ice cream but not chocolate.,1.224025375377692,-1.1658463044577758,-1.3053936027618045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,37.0,3.875,8.0,0.1111111111111111,1.0,0.0,0.0,1.0,1.0,0.125,0.125,103.04428571428575,0.6257142857142846
1,38.0,4.96666666666667,5.25,0.0929618655348626,0.0438107652384804,She doesn't like dessert,0.34128702557846646,-0.5243987430580722,-1.1204413655842185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,24.0,4.2,5.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.2,0.0,75.87500000000001,3.6700000000000017
1,28.0,3.98333333333333,4.93444444444444,0.2318073461764,0.0587387718700398,he likes fruit he also likes chess,-0.2104244430460495,-1.2967539700495547,-1.4294203971044233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,34.0,4.0,7.0,0.125,0.7142857142857143,0.0,0.0,2.0,0.0,0.2857142857142857,0.0,103.04428571428575,0.6257142857142846
0,19.0,5.48333333333333,6.32777777777778,-0.0044294263187883,0.0984761683354232,She loves shawarma,-0.7069647648081139,-0.11858497972357307,-0.06512565933564353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,18.0,5.333333333333333,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,90.99000000000004,1.3133333333333361
1,53.0,5.41666666666667,6.38888888888889,-0.0379868003152224,-0.13028415748122,Avery is kind of like me.,1.1688542285152403,-0.1709480459602783,-0.0052881708370141976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,25.0,2.857142857142857,7.0,0.125,1.0,0.6,0.9,1.0,0.0,0.14285714285714285,0.0,87.94500000000002,2.4833333333333343
0,16.0,5.68333333333333,6.54444444444444,0.428928075186766,-0.0877956971822687,Quinn likes berries and thinks art is okay.,-0.8724782053954686,0.038504218986557946,0.1470254362504029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,43.0,4.0,9.0,0.1,1.0,0.5,0.5,1.0,0.0,0.1111111111111111,0.0,92.965,2.280000000000001
1,30.0,6.16666666666667,7.11666666666667,-0.331603566318214,-0.0832453002064757,Boy,-0.1000821493211463,0.4181364492027125,0.7073219194648589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.22000000000003,-3.3999999999999986
1,47.0,8.6,7.25555555555556,-0.217882551623728,-0.0849757419918417,"he likes a lot of things, like sports, foods, and music ",0.8378273473405308,2.3293883668426356,0.8433162115072019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,1.0,56.0,3.2142857142857144,14.0,0.06666666666666667,0.8571428571428571,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,103.37909090909093,1.572727272727274
0,13.0,4.06666666666667,4.91111111111111,0.736620032326023,0.187802259425355,He likes a wide assortment of foods.,-1.0379916459828233,-1.2313001372536614,-1.452267438167534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,36.0,3.75,8.0,0.1111111111111111,1.0,-0.1,0.4,1.0,0.0,0.125,0.0,90.95857142857145,2.3114285714285714
1,50.0,9.41666666666667,8.69444444444444,0.138067019305382,0.0009914547132048,He loves fruit but not apples. He likes cake and yet doesn't like chocolate. He loves cookies and bacon. He must play basketball. ,1.0033407879278855,2.970835928242339,2.252217077065854,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,4.0,130.0,3.8214285714285716,7.0,0.034482758620689655,0.7142857142857143,0.0,0.0,4.0,1.0,0.14285714285714285,0.03571428571428571,90.65092391304348,2.0438043478260894
1,57.0,6.68333333333333,7.02777777777778,0.0568725537843755,-0.215508182265336,Harper likes a lot of kinds of food and they like arts and crafts. Harper does not like playing outside or going to school.,1.3895388159650468,0.8239502125372123,0.6202855725577595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,2.0,123.0,3.8461538461538463,13.0,0.037037037037037035,0.8076923076923077,0.0,0.05,3.0,1.0,0.11538461538461539,0.038461538461538464,92.43000000000002,3.3483333333333327
0,18.0,4.35,4.92777777777778,0.193282662410556,0.0361899601505796,likes to eat pretty healthy,-0.7621359116705655,-1.0087571057476457,-1.4359481231224496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,27.0,4.6,5.0,0.16666666666666666,1.0,0.375,0.75,1.0,0.0,0.2,0.0,83.32000000000004,2.879999999999999
1,19.0,4.71666666666667,5.875,-0.108779936327022,-0.0103821923061429,Loved sweets ,-0.7069647648081139,-0.7207602414457358,-0.5084670513936803,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,13.0,5.5,2.0,0.3333333333333333,1.0,0.7,0.8,0.0,0.0,0.0,0.0,120.20500000000001,-3.01
1,72.0,7.83333333333333,6.88888888888889,-0.125285415352604,-0.166250781329965,They like different things,2.217106018901821,1.727213105120465,0.4842912805154164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,26.0,5.75,4.0,0.2,1.0,0.0,0.6,1.0,0.0,0.25,0.0,75.87500000000001,3.6700000000000017
1,66.0,4.25,4.92777777777778,-0.424900952239794,-0.136626372616595,i dont know,1.886079137727111,-1.0873017051027107,-1.4359481231224496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,11.0,3.0,3.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,119.19000000000003,-2.619999999999999
1,40.0,5.48333333333333,6.27777777777778,0.0734732999007981,0.0124166135135483,She like a lot of different things. She likes to have fun. She likes some healthy food. ,0.45162931930336964,-0.11858497972357307,-0.11408360447088642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,88.0,3.55,6.666666666666667,0.047619047619047616,0.75,0.26666666666666666,0.43333333333333335,4.0,0.0,0.2,0.0,101.55392156862746,0.502352941176472
0,12.0,4.55,5.21666666666667,-0.135672755098683,-0.0096746235356898,"he is not that out doorsy
",-1.093162792845275,-0.8516679070375145,-1.153079995674377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,26.0,3.3333333333333335,6.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,116.14500000000001,-1.4499999999999993
1,46.0,6.3,6.45555555555556,-0.0245576029326392,-0.110163108414092,he loves bacon and does not like ice skating he does not like art .,0.7826562004780792,0.5228625816761306,0.05998908934331314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.0,1.0,67.0,3.533333333333333,15.0,0.0625,0.7333333333333333,0.0,0.0,3.0,2.0,0.2,0.13333333333333333,95.93928571428573,3.355714285714285
1,45.0,5.03333333333333,6.4,-0.393874426729726,-0.271656921496832,He liked piano. ,0.7274850536156277,-0.47203567682136766,0.005591372526372242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,16.0,3.25,4.0,0.2,1.0,0.6,0.8,0.0,0.0,0.0,0.0,62.79000000000002,5.246666666666666
1,42.0,4.3,5.65,-0.0208898040018916,-0.0786852641347492,"He loves some types of sugar, strawberries and bacon",0.5619716130282728,-1.0480294054251782,-0.7287778045022737,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,52.0,4.4,10.0,0.09090909090909091,1.0,0.0,0.0,1.0,0.0,0.1,0.0,75.50000000000003,4.964444444444446
1,23.0,6.46666666666667,6.61111111111111,0.0259488211090087,0.117573530652151,"They don't like science or sports, but they like sandwiches and fruit. ",-0.4862801773583075,0.6537702472679093,0.21230269643073024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,71.0,3.933333333333333,15.0,0.0625,0.8666666666666667,0.0,0.0,2.0,0.0,0.13333333333333333,0.0,88.905,3.84
1,35.0,6.88333333333333,7.00555555555556,0.165277155540071,0.285191054722486,Harper is opposite of me she likes a lot of things that I don't like and she doesn't like a lot of things that I do like. ,0.17577358499111168,0.9810394112473433,0.5985264858309867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,122.0,3.1666666666666665,30.0,0.03225806451612903,0.6,0.0,0.0,4.0,0.0,0.13333333333333333,0.0,82.29666666666668,8.488148148148152
1,59.0,7.13333333333333,8.03888888888889,0.139874641940856,0.0485109913074097,He is a boy ,1.49988110968995,1.1774009096350069,1.6103240186260064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,12.0,2.0,4.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.17500000000001,-2.2299999999999986
0,10.0,5.55,6.93333333333333,0.0933842861587107,-0.0213101246282146,"I learned that Rowan likes fruit.
",-1.2035050865701782,-0.06622191348686017,0.5278094539689613,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,34.0,4.0,7.0,0.125,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,102.045,0.5166666666666693
1,44.0,3.88333333333333,4.34166666666667,0.0852893832086549,0.128642011746896,"Very unique. She can quickly switch expectations, although it's not impossible to guess her likes and feelings.",0.672313906753176,-1.3752985694046198,-2.0098440355411307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,2.0,111.0,4.523809523809524,10.5,0.045454545454545456,0.9523809523809523,0.3847222222222222,0.8333333333333334,1.0,1.0,0.047619047619047616,0.047619047619047616,50.2388235294118,10.47529411764706
1,27.0,3.9,5.38333333333333,-0.335247658436242,-0.334391142123186,Rowan is athletic and also likes lots of foods and activities. They are very liberal in trying new things but also hold their preferences.,-0.2655955899085011,-1.3622078028454399,-0.9898868452235735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,2.0,138.0,4.423076923076923,13.0,0.037037037037037035,0.8846153846153846,0.16818181818181818,0.37727272727272726,1.0,0.0,0.038461538461538464,0.0,57.18000000000001,8.265
1,26.0,4.65,5.99444444444444,-0.260535705398729,-0.0855582472880045,He likes strawberries and guitar but he isn't a huge sport fan.,-0.3207667367709527,-0.7731233076824486,-0.39151196023727064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,1.0,63.0,3.7142857142857144,14.0,0.06666666666666667,0.9285714285714286,0.39999999999999997,0.9,1.0,0.0,0.07142857142857142,0.0,81.85500000000002,4.823333333333334
0,21.0,4.5,5.52222222222222,0.0432170350106864,-0.0723396784738209,"Peyton likes color,beads,making music,and does not like drawing.",-0.5966224710832106,-0.8909402067150471,-0.8538925531812304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,64.0,3.8,15.0,0.0625,0.8666666666666667,0.0,0.0,2.0,1.0,0.13333333333333333,0.06666666666666667,29.515000000000015,11.130000000000003
0,7.0,4.26666666666667,4.93888888888889,-0.127769397260838,-0.151312665335843,"She likes ice skating, fruit, the accordion, tasty food. She does not like photography, chocolate.",-1.369018527157533,-1.0742109385435303,-1.4250685797590632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,2.0,98.0,4.0,10.5,0.045454545454545456,0.7619047619047619,0.0,0.0,2.0,1.0,0.09523809523809523,0.047619047619047616,63.86250000000001,6.215000000000003
1,49.0,6.88333333333333,8.45833333333333,-0.316092248793622,-0.226834083082549,She likes to play,0.948169641065434,0.9810394112473433,2.0210267805938753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,17.0,3.5,4.0,0.2,1.0,0.0,0.0,1.0,0.0,0.25,0.0,118.17500000000001,-2.2299999999999986
1,37.0,8.95,9.05,0.22943318457101,0.176229946749407,I don't like things she likes.,0.28611587871601485,2.6042944645853643,2.600362464694255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,30.0,3.125,8.0,0.1111111111111111,1.0,0.0,0.0,2.0,0.0,0.25,0.0,116.14500000000001,-1.4499999999999993
1,61.0,8.41666666666667,8.73333333333333,-0.0426340901944672,-0.403490185914158,just like evryone else.hateable,1.610223403414853,2.1853899346916847,2.290295478837712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,31.0,7.0,4.0,0.2,1.0,0.0,0.0,1.0,0.0,0.25,0.0,54.72500000000002,6.620000000000001
0,10.0,5.7,6.68333333333333,0.156107669378916,0.120624875272871,i learned that parker likes pretty much everything,-1.2035050865701782,0.05159498554573826,0.283019728292746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,50.0,5.375,8.0,0.1111111111111111,1.0,0.225,0.6,1.0,0.0,0.125,0.0,71.81500000000001,5.230000000000004
1,59.0,5.96666666666667,6.95,-0.0361551872212791,-0.0219184756981061,He likes bacon,1.49988110968995,0.26104725049258215,0.5441287690140457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,14.0,4.0,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,90.99000000000004,1.3133333333333361
0,9.0,4.76666666666667,5.88333333333333,0.13242623025902,-0.349848566001602,they are like me because I am one grade under them. I am more like him.,-1.2586762334326298,-0.6814879417682033,-0.5003073938711429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,2.0,71.0,3.111111111111111,9.0,0.05263157894736842,0.7777777777777778,0.5,0.5,2.0,0.0,0.1111111111111111,0.0,103.54,0.8049999999999997
